client_id,variation,first_start_time,completion_confirm_time,calendar_completion_time_sec,active_completion_time_sec
7960094,Control,2017-05-11 14:24:00+00:00,2017-05-11 14:34:02+00:00,602,602
6586221,Control,2017-05-17 11:04:34+00:00,2017-05-17 11:08:53+00:00,259,259
1000353,Control,2017-06-05 16:50:37+00:00,2017-06-05 16:56:47+00:00,370,370
5668076,Control,2017-05-21 20:19:42+00:00,2017-05-21 20:24:37+00:00,295,295
9027736,Control,2017-06-01 20:06:10+00:00,2017-06-01 20:08:36+00:00,146,146
2234265,Control,2017-06-18 15:13:53+00:00,2017-06-18 15:17:00+00:00,187,187
495317,Control,2017-05-31 08:44:03+00:00,2017-05-31 08:46:11+00:00,128,128
1406173,Control,2017-06-19 12:54:47+00:00,2017-06-19 12:58:10+00:00,203,203
6588578,Control,2017-05-30 16:00:31+00:00,2017-05-30 16:01:53+00:00,82,82
6279949,Control,2017-06-14 10:14:23+00:00,2017-06-14 10:20:26+00:00,363,363
7417841,Control,2017-05-25 13:27:10+00:00,2017-05-25 13:29:10+00:00,120,120
3745583,Control,2017-06-20 10:22:13+00:00,2017-06-20 10:24:35+00:00,142,142
2968638,Control,2017-05-29 20:49:48+00:00,2017-05-29 20:51:16+00:00,88,88
2289242,Control,2017-05-20 17:49:50+00:00,2017-05-20 17:53:14+00:00,204,204
3179756,Control,2017-05-18 23:59:00+00:00,2017-05-19 00:14:23+00:00,923,923
19813,Control,2017-05-03 12:52:46+00:00,2017-05-03 13:03:58+00:00,672,672
1684561,Control,2017-05-13 10:13:33+00:00,2017-05-13 10:15:24+00:00,111,111
9468676,Control,2017-06-19 14:15:44+00:00,2017-06-19 14:24:44+00:00,540,540
6147316,Control,2017-05-21 00:34:03+00:00,2017-05-21 00:36:52+00:00,169,169
609294,Control,2017-05-08 08:54:51+00:00,2017-05-08 09:05:37+00:00,646,646
8347961,Control,2017-05-17 21:09:32+00:00,2017-05-17 21:11:52+00:00,140,140
6660610,Control,2017-05-14 11:17:48+00:00,2017-05-14 11:19:56+00:00,128,128
5627269,Control,2017-05-16 07:57:46+00:00,2017-05-16 08:08:13+00:00,627,506
2846662,Control,2017-05-10 09:57:53+00:00,2017-05-10 09:59:54+00:00,121,121
2269867,Control,2017-05-02 17:38:56+00:00,2017-06-14 21:34:32+00:00,3729336,181
9928734,Control,2017-06-07 11:59:50+00:00,2017-06-07 12:05:35+00:00,345,345
1617138,Control,2017-05-24 09:25:40+00:00,2017-06-04 15:08:51+00:00,970991,594
3722419,Control,2017-06-18 13:26:16+00:00,2017-06-18 13:32:41+00:00,385,385
2581969,Control,2017-05-09 14:21:41+00:00,2017-05-09 14:24:19+00:00,158,158
5673133,Control,2017-05-21 14:17:24+00:00,2017-05-21 14:24:13+00:00,409,409
2052549,Control,2017-06-03 16:48:58+00:00,2017-06-03 16:53:32+00:00,274,274
2098270,Control,2017-05-20 18:48:06+00:00,2017-05-20 18:50:29+00:00,143,143
4143564,Control,2017-06-14 18:50:02+00:00,2017-06-14 18:54:38+00:00,276,276
9215294,Control,2017-05-01 20:16:45+00:00,2017-05-30 20:08:55+00:00,2505130,385
9097791,Control,2017-05-07 21:19:16+00:00,2017-05-07 21:21:57+00:00,161,161
4120456,Control,2017-05-11 12:01:32+00:00,2017-05-11 12:02:10+00:00,38,38
3430885,Control,2017-05-24 13:26:04+00:00,2017-05-24 13:41:59+00:00,955,955
9665524,Control,2017-05-16 12:28:23+00:00,2017-05-16 12:30:57+00:00,154,154
5189229,Control,2017-05-21 14:22:38+00:00,2017-05-21 14:26:25+00:00,227,227
2071719,Control,2017-05-20 14:55:55+00:00,2017-05-20 15:19:39+00:00,1424,1424
3362725,Control,2017-06-09 16:24:58+00:00,2017-06-09 16:33:52+00:00,534,534
3461116,Control,2017-05-19 00:28:01+00:00,2017-05-19 00:40:24+00:00,743,743
7485900,Control,2017-05-20 20:05:25+00:00,2017-05-20 20:06:56+00:00,91,91
2226543,Control,2017-05-03 16:34:11+00:00,2017-05-03 16:35:12+00:00,61,61
9709654,Control,2017-05-16 20:57:52+00:00,2017-05-16 21:00:40+00:00,168,168
9110901,Control,2017-06-20 18:05:41+00:00,2017-06-20 18:08:00+00:00,139,139
100503,Control,2017-06-14 13:46:43+00:00,2017-06-14 13:52:07+00:00,324,324
4385567,Control,2017-05-14 21:54:26+00:00,2017-05-14 22:02:56+00:00,510,510
9871658,Control,2017-05-14 16:16:40+00:00,2017-05-14 16:18:53+00:00,133,133
2223198,Control,2017-05-13 22:21:18+00:00,2017-05-13 22:23:06+00:00,108,108
3728524,Control,2017-05-11 20:58:04+00:00,2017-05-11 21:00:30+00:00,146,146
9694706,Control,2017-05-20 00:04:02+00:00,2017-05-20 00:05:59+00:00,117,117
8077984,Control,2017-06-13 07:52:24+00:00,2017-06-13 07:57:59+00:00,335,335
2821740,Control,2017-05-15 15:08:15+00:00,2017-05-15 15:10:04+00:00,109,109
8972168,Control,2017-05-14 13:51:20+00:00,2017-05-14 13:58:49+00:00,449,449
9071323,Control,2017-06-11 13:08:42+00:00,2017-06-11 13:12:15+00:00,213,213
3174171,Control,2017-06-04 09:57:14+00:00,2017-06-04 09:59:32+00:00,138,138
6423163,Control,2017-06-06 17:02:30+00:00,2017-06-08 16:00:46+00:00,169096,631
3347429,Control,2017-06-14 12:52:09+00:00,2017-06-14 12:56:54+00:00,285,285
1537156,Control,2017-05-24 11:42:42+00:00,2017-05-24 11:48:57+00:00,375,375
5729982,Control,2017-05-25 23:18:01+00:00,2017-05-25 23:22:38+00:00,277,277
2240373,Control,2017-05-19 20:52:58+00:00,2017-05-19 20:55:53+00:00,175,175
6059573,Control,2017-05-19 16:54:33+00:00,2017-05-19 16:59:14+00:00,281,281
8593839,Control,2017-05-01 15:41:38+00:00,2017-05-01 16:09:01+00:00,1643,1643
341429,Control,2017-06-19 12:43:12+00:00,2017-06-19 12:45:15+00:00,123,123
5573900,Control,2017-05-08 13:36:16+00:00,2017-05-08 13:38:17+00:00,121,121
3386441,Control,2017-06-16 13:54:22+00:00,2017-06-16 13:57:54+00:00,212,212
760441,Control,2017-05-14 21:19:16+00:00,2017-06-05 19:04:00+00:00,1892684,290
6791528,Control,2017-05-13 23:09:20+00:00,2017-05-13 23:11:10+00:00,110,110
7467039,Control,2017-05-02 20:29:10+00:00,2017-05-02 20:35:36+00:00,386,386
9336181,Control,2017-05-31 21:05:48+00:00,2017-05-31 21:10:12+00:00,264,264
599938,Control,2017-05-21 11:04:08+00:00,2017-05-21 11:10:57+00:00,409,409
6374988,Control,2017-05-15 08:30:07+00:00,2017-05-15 08:33:01+00:00,174,174
4700777,Control,2017-05-23 23:31:30+00:00,2017-05-23 23:34:33+00:00,183,183
8864500,Control,2017-05-12 09:32:57+00:00,2017-05-12 09:34:21+00:00,84,84
4308154,Control,2017-05-19 18:49:45+00:00,2017-05-19 18:52:42+00:00,177,177
507390,Control,2017-05-14 22:35:45+00:00,2017-05-14 22:38:35+00:00,170,170
3570952,Control,2017-06-15 16:21:16+00:00,2017-06-15 16:25:15+00:00,239,239
7574606,Control,2017-06-20 09:38:11+00:00,2017-06-20 09:40:44+00:00,153,153
4134674,Control,2017-05-15 07:33:52+00:00,2017-05-15 07:35:38+00:00,106,106
1302101,Control,2017-05-20 16:56:50+00:00,2017-05-20 16:58:13+00:00,83,83
5621347,Control,2017-06-06 10:08:40+00:00,2017-06-06 10:11:41+00:00,181,181
6153402,Control,2017-06-18 10:14:47+00:00,2017-06-18 10:16:19+00:00,92,92
4535115,Control,2017-06-05 18:30:36+00:00,2017-06-05 18:44:15+00:00,819,819
9522933,Control,2017-06-13 14:43:33+00:00,2017-06-13 14:47:16+00:00,223,148
8042143,Control,2017-06-15 15:22:04+00:00,2017-06-15 15:23:36+00:00,92,92
2183091,Control,2017-06-19 13:39:23+00:00,2017-06-19 13:51:38+00:00,735,704
3302147,Control,2017-06-12 14:53:13+00:00,2017-06-12 14:56:07+00:00,174,174
7038248,Control,2017-06-05 20:25:16+00:00,2017-06-05 20:30:19+00:00,303,303
9377571,Control,2017-06-10 14:30:00+00:00,2017-06-10 14:41:08+00:00,668,668
9488613,Control,2017-06-07 22:10:17+00:00,2017-06-07 22:14:51+00:00,274,274
7478940,Control,2017-05-16 18:21:06+00:00,2017-05-16 18:23:57+00:00,171,171
2220892,Control,2017-05-06 08:53:10+00:00,2017-05-06 08:56:13+00:00,183,183
2526374,Control,2017-05-24 08:37:03+00:00,2017-05-24 08:41:33+00:00,270,270
5215138,Control,2017-05-01 11:37:19+00:00,2017-05-01 11:43:04+00:00,345,345
6977,Control,2017-05-08 15:44:56+00:00,2017-05-08 15:48:43+00:00,227,227
8918882,Control,2017-05-14 11:22:03+00:00,2017-05-14 11:25:27+00:00,204,204
7158443,Control,2017-05-11 00:37:04+00:00,2017-05-11 00:39:01+00:00,117,117
9262601,Control,2017-06-05 18:12:53+00:00,2017-06-05 18:17:48+00:00,295,295
8972482,Control,2017-05-10 01:34:37+00:00,2017-05-10 01:42:40+00:00,483,483
7700858,Control,2017-06-18 21:11:58+00:00,2017-06-18 21:16:06+00:00,248,248
9309575,Control,2017-05-11 00:31:53+00:00,2017-05-11 00:39:48+00:00,475,475
9664057,Control,2017-06-08 22:42:52+00:00,2017-06-08 23:54:25+00:00,4293,4293
5864969,Control,2017-05-15 12:56:57+00:00,2017-05-15 12:58:14+00:00,77,77
1689310,Control,2017-06-17 16:26:41+00:00,2017-06-17 16:37:25+00:00,644,644
1948870,Control,2017-05-15 11:55:10+00:00,2017-05-15 12:03:21+00:00,491,491
7699531,Control,2017-06-20 16:47:40+00:00,2017-06-20 16:49:58+00:00,138,138
8209656,Control,2017-06-06 16:31:56+00:00,2017-06-06 16:36:26+00:00,270,270
8455971,Control,2017-06-18 16:50:01+00:00,2017-06-18 16:52:44+00:00,163,163
3419139,Control,2017-06-20 10:13:20+00:00,2017-06-20 10:19:50+00:00,390,390
6021910,Control,2017-06-14 23:00:30+00:00,2017-06-14 23:17:42+00:00,1032,1032
7078031,Control,2017-06-01 07:56:36+00:00,2017-06-01 07:59:04+00:00,148,148
827472,Control,2017-05-24 09:24:30+00:00,2017-05-24 09:26:28+00:00,118,118
2836509,Control,2017-06-03 10:43:14+00:00,2017-06-03 10:52:15+00:00,541,541
8072513,Control,2017-06-12 22:20:24+00:00,2017-06-12 22:22:54+00:00,150,150
1659643,Control,2017-06-19 13:06:51+00:00,2017-06-19 13:12:00+00:00,309,309
7427791,Control,2017-06-19 19:11:10+00:00,2017-06-19 19:13:47+00:00,157,157
7907204,Control,2017-06-11 16:22:44+00:00,2017-06-11 16:40:30+00:00,1066,1066
2774213,Control,2017-06-08 03:05:05+00:00,2017-06-08 03:09:38+00:00,273,273
277251,Control,2017-06-09 17:35:56+00:00,2017-06-09 17:37:55+00:00,119,119
3798962,Control,2017-05-21 09:51:39+00:00,2017-05-21 09:57:48+00:00,369,369
5391356,Control,2017-05-10 22:08:44+00:00,2017-05-10 22:12:35+00:00,231,231
841486,Control,2017-05-22 13:02:54+00:00,2017-05-22 13:04:22+00:00,88,88
1891305,Control,2017-05-08 09:46:07+00:00,2017-05-08 09:58:37+00:00,750,750
4691601,Control,2017-05-22 14:44:15+00:00,2017-05-22 14:55:54+00:00,699,699
7695672,Control,2017-05-29 16:22:39+00:00,2017-05-29 16:24:15+00:00,96,96
6227290,Control,2017-05-04 15:42:13+00:00,2017-05-04 15:44:13+00:00,120,120
2915887,Control,2017-06-12 00:04:25+00:00,2017-06-12 00:08:18+00:00,233,233
4628926,Control,2017-05-29 20:11:27+00:00,2017-05-29 20:24:29+00:00,782,782
3210401,Control,2017-05-04 02:39:54+00:00,2017-05-04 02:42:13+00:00,139,139
1443967,Control,2017-05-16 01:36:19+00:00,2017-05-16 01:48:25+00:00,726,726
317043,Control,2017-06-18 17:25:46+00:00,2017-06-18 17:27:42+00:00,116,116
2292333,Control,2017-05-24 16:11:42+00:00,2017-05-24 16:25:28+00:00,826,826
2669177,Control,2017-05-22 18:51:22+00:00,2017-05-25 21:29:02+00:00,268660,158
4830541,Control,2017-06-18 09:42:22+00:00,2017-06-18 09:44:35+00:00,133,133
8158004,Control,2017-06-20 12:54:52+00:00,2017-06-20 12:55:49+00:00,57,57
8549146,Control,2017-05-15 16:31:51+00:00,2017-05-15 16:34:12+00:00,141,141
3479493,Control,2017-05-20 10:44:32+00:00,2017-05-20 10:54:28+00:00,596,596
5425029,Control,2017-05-22 20:49:53+00:00,2017-05-22 21:04:16+00:00,863,863
1283616,Control,2017-06-18 15:46:00+00:00,2017-06-18 15:48:35+00:00,155,155
4936729,Control,2017-06-13 10:20:41+00:00,2017-06-13 10:31:44+00:00,663,663
790935,Control,2017-06-18 17:19:59+00:00,2017-06-18 17:22:01+00:00,122,122
8104276,Control,2017-06-10 10:25:30+00:00,2017-06-10 10:26:49+00:00,79,79
975772,Control,2017-05-15 00:18:53+00:00,2017-05-15 00:27:16+00:00,503,503
1245225,Control,2017-05-10 19:33:03+00:00,2017-05-10 19:39:18+00:00,375,375
6650453,Control,2017-05-14 11:18:45+00:00,2017-05-14 11:35:12+00:00,987,987
5184711,Control,2017-06-20 13:30:17+00:00,2017-06-20 13:34:46+00:00,269,269
320499,Control,2017-05-05 07:55:18+00:00,2017-05-12 08:31:19+00:00,606961,1319
1423584,Control,2017-05-12 21:37:31+00:00,2017-05-12 21:38:58+00:00,87,87
7415186,Control,2017-05-30 16:47:01+00:00,2017-05-30 16:49:33+00:00,152,152
9359715,Control,2017-05-14 21:32:16+00:00,2017-05-14 21:34:06+00:00,110,110
9212543,Control,2017-05-01 16:38:01+00:00,2017-05-01 16:47:28+00:00,567,567
807898,Control,2017-05-21 15:36:39+00:00,2017-05-21 15:39:10+00:00,151,151
6284055,Control,2017-05-12 15:14:51+00:00,2017-05-19 17:46:10+00:00,613879,871
2307904,Control,2017-06-08 12:27:03+00:00,2017-06-08 12:34:19+00:00,436,436
4722638,Control,2017-05-12 06:22:42+00:00,2017-05-26 06:21:42+00:00,1209540,1197
2453264,Control,2017-05-20 10:47:15+00:00,2017-05-20 10:54:05+00:00,410,410
1613887,Control,2017-05-03 15:27:03+00:00,2017-05-03 15:28:48+00:00,105,105
3264966,Control,2017-05-24 14:59:15+00:00,2017-05-24 15:02:12+00:00,177,177
9429325,Control,2017-06-10 22:34:56+00:00,2017-06-10 22:36:30+00:00,94,94
8689959,Control,2017-06-20 18:58:53+00:00,2017-06-20 19:05:39+00:00,406,406
8468092,Control,2017-05-14 18:07:27+00:00,2017-05-14 18:36:42+00:00,1755,1755
104884,Control,2017-05-09 11:24:59+00:00,2017-06-10 14:23:39+00:00,2775520,431
4847732,Control,2017-06-16 10:42:56+00:00,2017-06-16 10:45:04+00:00,128,128
7655415,Control,2017-05-06 16:54:12+00:00,2017-05-06 17:01:53+00:00,461,461
2189393,Control,2017-05-29 21:55:28+00:00,2017-05-29 22:01:30+00:00,362,362
614307,Control,2017-06-02 02:26:14+00:00,2017-06-02 02:34:03+00:00,469,443
1567815,Control,2017-05-28 14:48:58+00:00,2017-05-28 14:53:40+00:00,282,282
9939889,Control,2017-06-10 07:32:45+00:00,2017-06-10 07:34:13+00:00,88,88
2242363,Control,2017-05-21 14:40:33+00:00,2017-05-21 15:25:35+00:00,2702,483
2577121,Control,2017-05-29 15:48:05+00:00,2017-06-15 00:12:07+00:00,1412642,286
5132280,Control,2017-05-05 13:42:57+00:00,2017-05-05 13:48:49+00:00,352,352
3588397,Control,2017-05-16 19:30:42+00:00,2017-05-16 19:35:26+00:00,284,284
9162908,Control,2017-06-11 11:37:22+00:00,2017-06-11 11:41:49+00:00,267,267
310380,Control,2017-05-15 22:03:32+00:00,2017-05-15 22:06:55+00:00,203,203
3401687,Control,2017-05-15 16:42:05+00:00,2017-05-15 16:45:21+00:00,196,196
2601028,Control,2017-05-01 16:46:45+00:00,2017-05-01 16:51:02+00:00,257,257
8331994,Control,2017-05-13 07:39:18+00:00,2017-05-13 07:44:42+00:00,324,324
7305195,Control,2017-05-04 01:35:41+00:00,2017-05-04 01:46:08+00:00,627,627
2279817,Control,2017-05-24 07:07:56+00:00,2017-05-24 07:09:52+00:00,116,116
482346,Control,2017-06-06 13:06:53+00:00,2017-06-06 13:08:35+00:00,102,102
6612679,Control,2017-05-20 16:39:35+00:00,2017-05-20 16:45:57+00:00,382,382
4257470,Control,2017-05-07 14:07:00+00:00,2017-05-07 14:17:02+00:00,602,602
7106363,Control,2017-05-07 13:06:19+00:00,2017-05-07 13:08:24+00:00,125,125
8509527,Control,2017-06-01 03:44:20+00:00,2017-06-08 16:20:13+00:00,650153,333
144169,Control,2017-05-03 13:15:45+00:00,2017-05-03 13:21:55+00:00,370,370
6043294,Control,2017-05-19 15:15:27+00:00,2017-05-19 15:16:55+00:00,88,88
7990535,Control,2017-05-19 17:34:36+00:00,2017-05-19 17:35:58+00:00,82,82
7962192,Control,2017-05-11 09:58:57+00:00,2017-05-11 10:03:10+00:00,253,253
6013275,Control,2017-05-17 23:28:58+00:00,2017-05-17 23:30:49+00:00,111,111
5748636,Control,2017-05-24 21:20:36+00:00,2017-05-24 21:25:42+00:00,306,306
2169938,Control,2017-05-26 06:02:09+00:00,2017-05-26 06:12:42+00:00,633,633
6461504,Control,2017-06-06 20:20:36+00:00,2017-06-06 20:30:23+00:00,587,587
7009824,Control,2017-06-11 17:32:14+00:00,2017-06-14 00:13:17+00:00,196863,378
2305789,Control,2017-06-13 23:25:27+00:00,2017-06-13 23:29:24+00:00,237,237
794595,Control,2017-05-09 22:27:03+00:00,2017-05-09 22:32:01+00:00,298,298
4249720,Control,2017-06-07 18:05:52+00:00,2017-06-07 18:09:00+00:00,188,188
7595293,Control,2017-05-11 23:17:08+00:00,2017-05-11 23:22:40+00:00,332,332
3922691,Control,2017-06-19 17:54:59+00:00,2017-06-19 17:57:34+00:00,155,155
1110805,Control,2017-05-25 10:44:25+00:00,2017-05-25 10:56:28+00:00,723,723
644423,Control,2017-06-18 12:59:06+00:00,2017-06-18 13:01:06+00:00,120,120
2230745,Control,2017-05-21 12:04:49+00:00,2017-05-21 12:17:08+00:00,739,739
3225099,Control,2017-06-15 10:30:56+00:00,2017-06-15 10:32:53+00:00,117,117
3930546,Control,2017-06-16 17:46:18+00:00,2017-06-16 18:05:26+00:00,1148,1148
4487878,Control,2017-06-11 15:37:42+00:00,2017-06-11 15:40:45+00:00,183,183
7762867,Control,2017-05-31 19:27:02+00:00,2017-05-31 19:28:19+00:00,77,77
7402828,Control,2017-06-15 21:31:52+00:00,2017-06-15 21:41:10+00:00,558,558
6720861,Control,2017-05-02 08:40:10+00:00,2017-05-02 08:45:43+00:00,333,333
4349341,Control,2017-05-22 10:14:58+00:00,2017-05-22 10:24:27+00:00,569,569
8971563,Control,2017-05-16 22:20:23+00:00,2017-05-16 22:21:30+00:00,67,67
5514901,Control,2017-05-14 13:08:58+00:00,2017-05-14 13:12:46+00:00,228,228
5186778,Control,2017-05-16 19:01:19+00:00,2017-05-16 19:04:23+00:00,184,184
1327847,Control,2017-05-14 17:11:59+00:00,2017-05-14 17:14:36+00:00,157,157
3512229,Control,2017-05-14 11:57:27+00:00,2017-05-14 12:04:55+00:00,448,448
4481832,Control,2017-05-22 10:01:35+00:00,2017-05-22 10:41:54+00:00,2419,172
5020419,Control,2017-06-05 11:19:35+00:00,2017-06-07 10:37:12+00:00,170257,300
1612946,Control,2017-05-06 18:07:52+00:00,2017-05-31 08:36:57+00:00,2125745,430
5431838,Control,2017-05-09 16:06:21+00:00,2017-05-09 16:07:57+00:00,96,96
7537987,Control,2017-05-18 12:19:09+00:00,2017-05-18 12:22:51+00:00,222,222
3470710,Control,2017-05-10 15:32:09+00:00,2017-06-17 17:00:41+00:00,3288512,372
5942043,Control,2017-05-07 01:48:23+00:00,2017-05-07 01:52:13+00:00,230,230
9702685,Control,2017-06-07 09:55:29+00:00,2017-06-07 09:56:47+00:00,78,78
1184798,Control,2017-05-15 22:31:56+00:00,2017-05-18 17:51:07+00:00,242351,264
3075744,Control,2017-05-16 20:49:19+00:00,2017-05-16 20:52:10+00:00,171,171
4828235,Control,2017-05-04 17:16:08+00:00,2017-05-04 17:24:28+00:00,500,500
8703833,Control,2017-05-09 11:28:31+00:00,2017-05-09 11:29:34+00:00,63,63
6545703,Control,2017-06-09 17:51:11+00:00,2017-06-09 17:55:03+00:00,232,232
3877234,Control,2017-05-11 08:54:49+00:00,2017-05-11 08:56:35+00:00,106,106
1576322,Control,2017-05-20 10:47:52+00:00,2017-05-20 10:53:23+00:00,331,331
1558312,Control,2017-06-20 23:13:35+00:00,2017-06-20 23:26:00+00:00,745,745
9180822,Control,2017-05-18 17:43:55+00:00,2017-06-20 07:51:54+00:00,2815679,227
7917082,Control,2017-05-30 13:15:57+00:00,2017-05-30 13:17:21+00:00,84,84
5492993,Control,2017-05-05 11:50:07+00:00,2017-05-05 11:52:50+00:00,163,163
3364689,Control,2017-06-10 18:00:26+00:00,2017-06-10 18:01:57+00:00,91,91
1238919,Control,2017-05-19 19:31:16+00:00,2017-05-19 19:33:55+00:00,159,159
8742930,Control,2017-05-01 17:34:11+00:00,2017-05-01 17:43:01+00:00,530,530
2549206,Control,2017-06-18 10:53:19+00:00,2017-06-18 10:55:56+00:00,157,157
3957748,Control,2017-05-07 11:51:50+00:00,2017-05-07 12:08:57+00:00,1027,1027
960156,Control,2017-05-12 13:59:19+00:00,2017-05-12 14:01:13+00:00,114,114
6086964,Control,2017-06-14 15:41:39+00:00,2017-06-14 15:47:47+00:00,368,368
8813088,Control,2017-05-11 10:56:29+00:00,2017-05-11 11:00:29+00:00,240,240
7710564,Control,2017-06-18 15:14:29+00:00,2017-06-18 15:16:03+00:00,94,94
2225257,Control,2017-05-14 10:46:13+00:00,2017-05-14 10:48:42+00:00,149,149
3985779,Control,2017-05-14 06:17:03+00:00,2017-05-14 06:20:51+00:00,228,228
7461510,Control,2017-05-18 11:49:03+00:00,2017-05-18 11:56:35+00:00,452,452
5937233,Control,2017-05-05 13:49:29+00:00,2017-06-02 12:47:33+00:00,2415484,273
7972813,Control,2017-06-04 12:43:31+00:00,2017-06-04 12:48:33+00:00,302,302
7383591,Control,2017-05-11 11:01:58+00:00,2017-05-11 11:03:53+00:00,115,115
3663796,Control,2017-05-10 17:08:22+00:00,2017-05-10 17:13:03+00:00,281,281
3629373,Control,2017-05-29 15:58:50+00:00,2017-05-29 16:09:15+00:00,625,625
136237,Control,2017-05-24 01:33:42+00:00,2017-05-24 01:59:35+00:00,1553,1553
5492036,Control,2017-05-28 11:05:19+00:00,2017-05-28 11:08:12+00:00,173,173
3969475,Control,2017-05-16 17:49:25+00:00,2017-05-16 17:53:32+00:00,247,247
7518703,Control,2017-05-22 08:33:43+00:00,2017-05-22 08:36:05+00:00,142,142
6020027,Control,2017-05-25 15:30:28+00:00,2017-05-25 15:32:44+00:00,136,136
3536336,Control,2017-06-15 13:38:13+00:00,2017-06-15 13:42:36+00:00,263,263
4506609,Control,2017-05-03 14:56:12+00:00,2017-05-03 14:59:31+00:00,199,199
4974509,Control,2017-05-25 12:17:11+00:00,2017-05-25 12:20:58+00:00,227,227
2523775,Control,2017-05-24 09:37:48+00:00,2017-05-24 09:40:25+00:00,157,157
3005754,Control,2017-06-09 12:30:58+00:00,2017-06-09 12:36:00+00:00,302,302
7498356,Control,2017-05-17 12:00:01+00:00,2017-05-17 12:01:41+00:00,100,100
9867278,Control,2017-06-12 16:12:37+00:00,2017-06-12 16:21:53+00:00,556,556
9158808,Control,2017-05-17 09:43:05+00:00,2017-05-17 09:46:45+00:00,220,220
9884321,Control,2017-06-20 16:17:41+00:00,2017-06-20 16:20:32+00:00,171,171
626839,Control,2017-05-05 07:49:14+00:00,2017-05-05 07:51:25+00:00,131,131
2506696,Control,2017-05-14 11:14:06+00:00,2017-05-14 11:17:15+00:00,189,189
4367799,Control,2017-05-07 15:53:44+00:00,2017-05-07 16:04:17+00:00,633,633
6291449,Control,2017-06-14 08:38:24+00:00,2017-06-14 08:41:07+00:00,163,163
2279186,Control,2017-05-31 12:10:26+00:00,2017-05-31 12:11:28+00:00,62,62
5729629,Control,2017-05-30 14:22:05+00:00,2017-05-30 14:23:46+00:00,101,101
7043979,Control,2017-06-16 20:48:06+00:00,2017-06-16 20:56:40+00:00,514,514
6928615,Control,2017-05-04 14:49:27+00:00,2017-05-04 15:00:34+00:00,667,667
8659902,Control,2017-05-18 16:48:04+00:00,2017-05-18 16:50:52+00:00,168,168
6467227,Control,2017-05-02 11:08:09+00:00,2017-05-02 11:22:09+00:00,840,840
4799453,Control,2017-05-11 20:43:40+00:00,2017-05-11 20:53:02+00:00,562,562
3823935,Control,2017-06-12 16:47:45+00:00,2017-06-13 10:00:49+00:00,61984,576
2019076,Control,2017-05-05 20:57:27+00:00,2017-05-05 20:59:29+00:00,122,122
7585765,Control,2017-05-22 13:26:53+00:00,2017-05-22 13:37:00+00:00,607,607
8493240,Control,2017-05-31 10:00:51+00:00,2017-05-31 10:06:18+00:00,327,327
5221154,Control,2017-06-08 21:20:31+00:00,2017-06-08 21:43:23+00:00,1372,1372
2376505,Control,2017-05-16 19:13:53+00:00,2017-05-16 19:26:29+00:00,756,756
1235981,Control,2017-06-01 19:54:20+00:00,2017-06-01 20:07:47+00:00,807,807
5216058,Control,2017-05-16 21:42:54+00:00,2017-06-01 12:13:40+00:00,1348246,667
3852160,Control,2017-05-09 13:10:42+00:00,2017-05-09 13:13:55+00:00,193,193
