client_id,variation,start,step_1,step_2,step_3,confirm
5943233,Control,1,1,1,1,1
5943724,Test,1,1,1,1,1
5943882,Control,1,1,1,1,1
5943979,Control,1,1,1,1,1
5944118,Control,1,1,1,1,1
5944525,Test,1,1,1,1,1
5944559,Control,1,1,1,1,1
5944581,Control,1,1,1,1,1
5944624,Control,1,1,1,1,1
5944681,Control,1,1,0,0,0
5944809,Test,1,0,0,0,0
5945202,Test,1,1,1,1,1
5945765,Test,1,1,1,1,1
5945897,Test,1,1,1,1,1
5946442,Control,1,1,1,1,1
5946478,Control,1,0,0,0,0
5946529,Test,1,1,0,0,0
5946645,Test,1,1,1,1,1
5947049,Control,1,0,0,0,0
5947606,Test,1,1,1,1,1
5947847,Control,1,1,1,1,1
5948416,Test,1,1,1,1,1
5948434,Control,1,1,1,1,1
5948528,Test,1,0,0,0,0
5948653,Control,1,1,1,1,0
5948866,Test,1,1,1,1,1
5948961,Control,1,1,1,1,1
5949206,Control,1,0,0,0,0
5949212,Test,1,1,1,1,1
5949254,Control,1,1,1,1,1
5949513,Test,1,1,1,1,1
5949557,Test,1,1,0,0,0
5949669,Control,1,1,1,1,1
5949693,Test,1,1,1,1,1
5949701,Test,1,1,1,1,1
5949865,Test,1,1,1,1,1
5950365,Control,1,1,1,1,1
5950382,Test,1,1,1,1,1
5950401,Control,1,1,1,1,1
5950422,Test,1,1,1,1,1
5950496,Test,1,1,0,0,0
5950877,Control,1,1,1,1,1
5950896,Test,1,1,1,1,1
5951110,Test,1,1,1,1,1
5951127,Control,1,1,1,1,1
5951252,Test,1,1,1,1,1
5951286,Test,1,1,1,1,1
5951379,Control,1,1,1,1,1
5951685,Test,1,1,1,1,1
5951709,Control,1,1,1,1,1
5951866,Control,1,1,1,1,1
5951929,Test,1,1,1,1,1
5951934,Control,1,1,1,1,1
5952009,Control,1,1,1,1,1
5952182,Test,1,1,1,1,1
5952269,Control,1,1,1,1,0
5952564,Test,1,1,1,1,1
5952579,Test,1,1,1,1,1
5952641,Control,1,1,1,1,1
5952798,Test,1,1,1,1,1
5952806,Control,1,1,1,1,1
5952907,Control,1,1,1,1,1
5953103,Control,1,1,1,0,0
5953166,Control,1,1,1,1,1
5953263,Test,1,1,1,1,1
5953338,Test,1,1,1,1,1
5954507,Test,1,1,1,1,1
5954618,Test,1,1,1,1,1
5954703,Test,1,1,1,1,1
5954787,Control,1,0,0,0,0
5954807,Test,1,1,1,1,1
5954855,Control,1,1,0,1,1
5955784,Test,1,1,1,1,1
5955812,Test,1,1,1,1,1
5955871,Test,1,1,0,0,0
5955908,Test,1,1,0,0,0
5955912,Control,1,0,0,0,0
5956185,Control,1,1,1,1,1
5956524,Control,1,1,1,1,1
5956733,Control,1,1,1,1,1
5956882,Control,1,0,0,0,0
5957203,Test,1,1,1,1,1
5957608,Test,1,1,1,1,1
5958130,Control,1,0,0,0,0
5958284,Test,1,1,1,1,1
5958961,Test,1,1,1,1,1
5959013,Control,1,1,1,1,1
5959025,Control,1,1,1,1,1
5959352,Control,1,0,0,0,0
5959689,Control,1,1,1,1,1
5959759,Control,1,1,1,1,1
5959788,Control,1,1,1,1,1
5959892,Control,1,1,1,1,1
5959972,Control,1,1,1,1,1
5960735,Control,1,1,1,1,1
5960932,Control,1,1,1,1,1
5961178,Control,1,1,0,0,0
5961296,Test,1,1,1,1,0
5961337,Control,1,0,0,0,0
5961620,Test,1,1,1,1,1
5961738,Test,1,1,1,1,1
5961844,Control,1,1,1,1,1
5961865,Control,1,1,1,1,1
5962049,Control,1,0,0,0,0
5962714,Test,1,1,1,1,1
5963715,Test,1,0,0,0,0
5963880,Control,1,1,1,1,0
5964152,Test,1,1,1,1,1
5964393,Test,1,1,1,1,0
5964453,Control,1,1,1,1,1
5964503,Control,1,0,0,0,0
5964709,Test,1,1,1,1,1
5964765,Test,1,1,1,1,1
5964992,Test,1,1,1,1,1
5965015,Control,1,1,1,1,1
5965083,Control,1,0,0,0,0
5965286,Control,1,1,1,1,1
5965304,Control,1,1,1,1,1
5966234,Control,1,0,0,0,0
5966400,Test,1,1,1,1,1
5966640,Control,1,1,1,1,1
5966661,Test,1,1,1,1,1
5966738,Control,1,0,0,0,0
5966949,Test,1,0,0,0,0
5966969,Test,1,1,1,1,1
5967592,Control,1,1,1,1,0
5967613,Control,1,0,0,0,0
5967656,Control,1,1,1,1,1
5967677,Test,1,1,1,1,1
5968033,Control,1,1,1,0,0
5968137,Test,1,1,1,1,1
5968143,Test,1,1,1,1,0
5968147,Test,1,1,1,0,1
5968386,Test,1,1,1,1,1
5969328,Control,1,1,1,1,1
5969503,Test,1,1,1,1,1
5969630,Test,1,0,0,0,0
5969798,Control,1,0,0,0,0
5969816,Test,1,1,1,1,1
5969913,Test,1,1,1,1,1
5970149,Control,1,1,1,1,1
5970242,Control,1,1,1,1,1
5970677,Test,1,1,1,1,1
5971139,Control,1,1,1,1,1
5971469,Test,1,1,1,1,1
5971471,Control,1,1,1,1,1
5971632,Control,1,1,0,0,0
5971817,Test,1,0,0,0,0
5972196,Control,1,1,1,1,1
5972615,Test,1,1,1,1,1
5972884,Test,1,1,1,1,1
5973078,Test,1,1,1,1,1
5973082,Test,1,1,1,1,1
5973130,Test,1,1,1,1,1
5973135,Control,1,1,1,1,1
5973424,Control,1,1,1,1,1
5974014,Test,1,1,1,1,1
5974043,Test,1,0,0,0,0
5974125,Test,1,1,1,1,1
5974323,Control,1,1,1,1,1
5974490,Test,1,1,1,1,1
5974761,Test,1,0,0,0,0
5974893,Test,1,1,1,1,1
5975067,Control,1,1,1,1,1
5975818,Control,1,1,1,1,1
5976113,Test,1,1,1,1,1
5976227,Test,1,1,1,1,1
5976256,Test,1,1,1,1,1
5976564,Test,1,1,1,1,1
5976977,Control,1,1,1,1,1
5977300,Test,1,1,1,1,1
5977393,Test,1,0,0,0,0
5977705,Control,1,1,1,1,0
5977906,Control,1,1,1,1,1
5978090,Control,1,1,1,1,1
5978185,Test,1,1,0,0,0
5978473,Control,1,1,1,1,1
5979202,Control,1,1,1,1,1
5979217,Test,1,1,1,1,1
5979341,Test,1,1,1,1,1
5979365,Test,1,1,1,1,1
5979445,Control,1,1,1,1,1
5979490,Test,1,1,1,1,1
5979823,Control,1,1,1,1,1
5979866,Test,1,1,1,1,1
5980307,Test,1,1,1,1,1
5980596,Test,1,1,1,0,0
5980792,Control,1,1,1,1,1
5980920,Control,1,1,1,1,1
5980953,Control,1,1,1,1,1
5981077,Control,1,1,1,1,0
5981232,Test,1,1,1,1,0
5981243,Test,1,1,1,1,1
5981721,Test,1,1,1,0,0
5981867,Test,1,1,1,1,1
5981882,Control,1,0,0,0,0
5982683,Test,1,1,1,1,1
5982976,Test,1,1,1,1,1
5982988,Test,1,1,1,1,1
5983262,Control,1,1,1,1,1
5983829,Control,1,1,1,1,1
5984123,Test,1,1,1,1,1
5984207,Test,1,1,1,1,0
5984744,Control,1,1,1,1,1
5985130,Control,1,1,1,1,1
5985489,Control,1,1,1,1,1
5986204,Test,1,1,1,1,1
5986260,Control,1,0,0,0,0
5986383,Control,1,1,1,1,1
5986644,Test,1,1,1,1,1
5986716,Control,1,1,0,0,0
5986786,Control,1,0,0,0,0
5986882,Control,1,1,1,1,1
5987231,Control,1,1,1,1,1
5987659,Test,1,1,1,1,1
5987705,Control,1,1,1,1,1
5987822,Control,1,1,1,1,1
5987833,Test,1,1,1,1,1
5988228,Test,1,1,1,1,1
5988404,Control,1,1,1,1,1
5988856,Control,1,1,1,1,0
5989315,Test,1,1,1,1,1
5989697,Test,1,1,1,1,1
5989842,Test,1,1,0,0,0
5989925,Test,1,1,1,1,1
5990202,Control,1,1,1,1,1
5990216,Test,1,1,1,1,1
5990729,Control,1,1,1,1,1
5990735,Test,1,1,1,1,1
5990891,Test,1,1,1,1,0
5991012,Test,1,1,1,1,1
5991406,Control,1,1,1,1,1
5991510,Test,1,1,1,1,1
5991538,Test,1,1,1,1,1
5992018,Control,1,1,1,1,1
5992313,Test,1,1,1,1,1
5992389,Test,1,1,1,0,0
5992442,Test,1,1,1,1,1
5992613,Control,1,1,1,1,1
5993170,Control,1,0,0,0,0
5993485,Control,1,1,1,1,1
5993671,Test,1,1,1,1,1
5993713,Test,1,1,1,1,1
5993905,Control,1,0,0,0,0
5994023,Control,1,0,0,0,0
5994068,Control,1,1,1,1,1
5994678,Test,1,1,1,1,1
5994763,Control,1,0,0,0,0
5994870,Test,1,1,1,1,0
5995160,Test,1,1,1,1,1
5995219,Test,1,1,1,1,1
5995279,Test,1,1,1,1,0
5995503,Control,1,1,0,0,0
5995702,Test,1,1,1,1,1
5995901,Control,1,1,0,0,0
5995947,Test,1,1,1,1,1
5996130,Control,1,1,1,1,1
5996241,Control,1,1,1,1,1
5996514,Test,1,1,1,1,0
5996516,Control,1,0,0,0,0
5996815,Test,1,0,0,0,0
5996903,Test,1,1,1,1,0
5997162,Control,1,1,1,1,1
5997395,Control,1,1,1,0,0
5997501,Test,1,1,1,1,1
5997731,Control,1,0,0,0,0
5998250,Test,1,1,1,1,1
5998271,Test,1,1,1,1,1
5998340,Test,1,1,1,1,1
5998492,Test,1,1,1,1,1
5998496,Test,1,1,0,0,0
5998570,Test,1,1,1,1,1
5998888,Control,1,1,1,1,1
5998955,Test,1,1,1,1,1
5999047,Test,1,1,0,0,0
5999097,Test,1,1,1,1,1
5999222,Test,1,1,1,1,1
5999506,Control,1,1,1,1,1
5999699,Control,1,1,1,1,1
6000156,Control,1,1,1,1,1
6000667,Test,1,1,1,1,1
6000826,Test,1,1,1,1,1
6000966,Test,1,1,1,1,1
6000981,Test,1,1,1,1,1
6001061,Control,1,1,1,0,0
6001141,Control,1,1,1,1,0
6001708,Control,1,1,1,1,1
6001755,Control,1,1,1,1,1
6001892,Test,1,1,1,1,1
6001945,Control,1,1,1,1,1
6001954,Control,1,1,1,1,0
6002020,Test,1,0,0,0,0
6002035,Test,1,1,1,1,1
6002181,Test,1,1,1,1,0
6002633,Test,1,1,1,1,0
6003085,Test,1,1,0,0,0
6003151,Control,1,0,0,0,0
6003198,Test,1,1,1,1,1
6003230,Test,1,1,1,1,1
6003283,Control,1,1,1,0,0
6003391,Control,1,1,1,1,1
6003973,Test,1,1,1,1,1
6004082,Test,1,1,1,1,1
6004086,Test,1,1,1,1,1
6004290,Control,1,1,1,1,0
6004340,Test,1,1,1,0,0
6004361,Test,1,1,1,1,1
6004399,Test,1,1,1,1,1
6004537,Test,1,1,1,1,0
6004740,Test,1,1,1,1,1
6004780,Test,1,1,1,1,1
6005042,Control,1,1,1,1,1
6005174,Test,1,1,1,1,1
6005237,Test,1,1,1,1,1
6005427,Control,1,1,1,1,0
6005999,Test,1,1,1,1,1
6006176,Control,1,1,1,1,1
6006194,Control,1,1,1,0,0
6006318,Control,1,0,0,0,0
6006542,Test,1,1,1,1,1
6006960,Test,1,1,1,1,0
6007022,Test,1,1,1,1,1
6007167,Test,1,1,1,1,1
6007625,Test,1,0,0,0,0
6007709,Test,1,1,1,0,0
6007896,Test,1,1,1,1,1
6008144,Test,1,1,1,1,0
6008203,Control,1,1,1,1,1
6008219,Control,1,1,1,1,1
6008322,Control,1,1,0,0,0
6008567,Test,1,1,1,1,1
6008625,Test,1,1,1,1,0
6008901,Test,1,1,1,1,1
6009148,Test,1,1,1,1,1
6009565,Control,1,1,1,1,0
6009927,Control,1,1,1,1,1
6010099,Test,1,1,1,1,1
6010269,Test,1,1,1,1,1
6010271,Control,1,1,1,1,1
6010355,Test,1,1,1,1,1
6010786,Control,1,1,0,0,0
6010917,Test,1,1,1,1,1
6010960,Control,1,1,1,1,1
6011199,Test,1,1,1,1,1
6011502,Test,1,1,1,1,1
6011700,Test,1,1,1,1,1
6011987,Control,1,1,1,1,1
6012172,Test,1,1,1,1,1
6012255,Control,1,1,1,1,1
6012640,Control,1,1,1,1,1
6012779,Test,1,0,0,0,0
6012802,Control,1,1,1,1,1
6013114,Control,1,1,0,0,0
6013275,Control,1,1,1,1,1
6013279,Test,1,1,1,1,1
6013375,Control,1,1,1,0,0
6013539,Test,1,1,1,1,1
6014420,Control,1,1,1,1,1
6014718,Test,1,1,1,1,1
6014775,Test,1,1,1,1,1
6015130,Test,1,1,1,1,1
6015711,Control,1,1,1,1,1
6015716,Test,1,1,1,1,1
6016244,Test,1,0,0,0,0
6016803,Test,1,1,1,1,1
6017155,Control,1,1,1,1,1
6017434,Control,1,1,1,1,1
6017678,Test,0,0,0,0,1
6017862,Control,1,1,1,1,1
6018149,Control,1,1,1,1,1
6018395,Control,1,1,1,1,1
6018486,Test,1,1,1,1,1
6018574,Test,1,1,1,1,1
6018602,Control,1,1,1,1,1
6018642,Test,1,0,0,0,0
6018767,Test,1,0,0,0,0
6018915,Test,1,0,0,0,0
6019066,Test,1,1,1,1,1
6019257,Control,1,1,1,1,1
6019905,Test,1,1,1,1,1
6020027,Control,1,1,1,1,1
6020962,Control,1,1,1,1,1
6021018,Control,1,1,1,1,0
6021509,Test,1,1,1,1,1
6021906,Control,1,1,1,1,0
6021910,Control,1,1,1,1,1
6021918,Control,1,1,1,1,0
6022010,Control,1,1,1,1,1
6022147,Test,1,1,1,1,1
6022266,Control,1,1,0,0,0
6022944,Test,1,0,0,0,0
6023415,Test,1,1,1,1,1
6023470,Test,1,1,1,0,0
6023550,Test,1,1,1,1,1
6023597,Control,1,1,0,0,0
6024027,Control,1,1,1,1,1
6024101,Control,1,1,1,1,1
6024105,Control,1,1,1,1,0
6024126,Control,1,1,1,1,1
6024365,Test,1,0,0,0,0
6024402,Control,1,1,1,1,1
6024480,Test,1,1,1,1,1
6024800,Test,1,1,1,1,1
6024945,Control,1,1,1,1,1
6024983,Control,1,1,1,1,1
6025281,Control,1,1,1,1,1
6025364,Control,1,1,1,1,1
6025559,Test,1,1,0,0,0
6025724,Control,1,1,1,1,1
6025815,Test,1,1,1,1,1
6025873,Test,0,0,0,0,1
6026089,Control,1,1,1,1,0
6026167,Test,1,1,1,1,1
6026701,Test,1,1,1,1,0
6027048,Control,1,0,0,0,0
6027107,Control,1,1,1,1,1
6027530,Control,1,1,1,1,1
6027623,Test,1,1,1,1,1
6027818,Test,1,1,1,1,1
6027855,Test,1,1,1,1,0
6028020,Control,1,1,1,1,1
6028338,Control,1,0,0,0,0
6028450,Control,1,0,0,0,0
6028509,Test,1,1,1,1,1
6028829,Test,1,1,1,1,1
6029041,Control,1,1,1,0,0
6029126,Test,1,1,1,1,1
6029243,Control,1,1,1,1,1
6029258,Control,1,1,1,1,1
6029457,Test,1,1,1,1,1
6029600,Test,1,1,1,1,0
6030124,Test,1,1,1,1,1
6030221,Test,1,1,0,0,0
6030394,Control,1,1,1,1,1
6030486,Control,1,1,0,1,1
6030696,Control,1,1,1,1,1
6030712,Test,1,1,1,1,1
6030791,Test,1,1,1,1,1
6030837,Control,1,1,1,1,0
6030890,Control,1,1,1,1,0
6030945,Control,1,1,1,1,1
6030984,Test,1,1,1,1,1
6031056,Test,1,1,1,1,1
6031368,Control,1,0,0,0,0
6031726,Test,1,1,1,1,1
6031907,Control,1,1,1,1,0
6032386,Test,1,0,0,0,0
6032443,Test,1,1,1,1,0
6032718,Control,1,1,1,1,1
6032775,Control,1,1,1,1,1
6032786,Test,1,1,1,1,1
6032872,Test,1,1,1,1,1
6032939,Test,1,1,1,1,1
6032992,Test,1,1,1,1,1
6033434,Test,1,1,1,0,0
6033679,Control,1,1,1,1,1
6033754,Test,1,1,1,1,1
6033805,Control,1,1,1,0,0
6033918,Test,1,1,1,1,0
6034023,Test,1,1,1,1,0
6034097,Test,1,1,1,1,0
6034128,Test,1,1,1,1,1
6034462,Control,1,1,1,1,1
6034953,Test,1,1,0,0,0
6035003,Control,1,1,1,1,1
6035203,Test,1,1,1,1,1
6035461,Control,1,1,1,1,1
6035849,Test,1,1,1,1,1
6036449,Control,1,1,1,1,1
6036578,Control,1,0,0,0,0
6036790,Test,1,1,1,1,1
6036804,Test,1,1,0,0,0
6036986,Control,1,1,1,1,1
6037374,Test,1,1,1,1,1
6037376,Control,1,1,1,1,1
6037752,Test,1,0,0,0,0
6038013,Test,1,1,1,1,1
6038294,Test,1,1,1,1,1
6038424,Control,1,0,0,0,0
6038516,Control,1,1,1,1,0
6038525,Test,1,1,1,1,1
6038666,Test,1,1,1,1,0
6038811,Control,1,1,1,1,1
6038968,Test,1,1,1,1,1
6039670,Control,1,1,1,1,1
6039700,Control,1,1,1,1,1
6039880,Control,1,1,1,1,1
6040024,Control,1,1,1,1,0
6040095,Control,1,1,1,1,1
6040136,Control,1,0,0,0,0
6040156,Test,1,1,1,1,1
6040488,Test,1,1,1,1,1
6040779,Test,1,0,0,0,0
6041552,Test,1,1,1,1,1
6041600,Control,1,1,1,1,0
6041814,Control,1,1,1,1,1
6041815,Test,1,1,1,1,1
6042056,Control,1,1,1,1,0
6042231,Test,1,1,1,1,1
6042415,Control,1,0,0,0,0
6042707,Test,1,1,1,1,1
6042891,Test,1,1,1,0,0
6043021,Test,1,1,1,1,1
6043145,Test,1,1,1,1,1
6043168,Control,1,1,1,1,1
6043261,Control,1,0,0,0,0
6043294,Control,1,1,1,1,1
6043666,Test,1,1,1,1,1
6043981,Control,1,1,1,1,1
6044594,Test,1,1,1,1,1
6044746,Test,1,0,0,0,0
6044794,Test,1,1,1,1,1
6045164,Test,1,1,1,1,1
6045314,Control,1,0,0,0,0
6045479,Control,1,1,1,1,1
6045570,Control,1,1,1,1,1
6045574,Test,1,1,1,1,0
6045882,Control,1,1,1,1,1
6045950,Test,1,1,1,1,1
6046179,Test,1,0,0,0,0
6046394,Test,1,1,1,1,1
6046408,Test,1,1,1,1,1
6046425,Control,1,1,1,1,1
6046670,Control,1,1,1,1,1
6046741,Test,1,1,1,1,1
6046772,Test,1,1,1,1,1
6046860,Test,1,1,1,1,1
6047255,Control,1,1,1,1,1
6047402,Control,1,1,1,1,1
6047643,Test,1,1,1,1,1
6047863,Test,1,1,1,1,0
6048186,Test,1,1,1,1,1
6048205,Test,1,1,1,1,1
6048258,Control,1,1,0,0,0
6048335,Test,1,1,1,1,0
6048692,Test,1,0,0,0,0
6049084,Control,1,1,1,1,1
6049466,Test,1,0,0,0,0
6049963,Test,1,0,0,0,0
6050066,Test,1,1,1,1,1
6050920,Test,1,1,1,1,1
6050973,Control,1,0,0,0,0
6051109,Control,1,1,0,0,0
6051158,Test,1,1,1,1,1
6051224,Control,1,1,1,1,0
6051233,Control,1,1,1,1,1
6051306,Test,1,1,1,0,0
6051453,Control,1,1,1,1,1
6052028,Test,1,1,1,1,1
6052127,Test,1,1,1,1,1
6052190,Test,1,1,1,1,1
6052684,Control,1,1,1,1,1
6052976,Control,1,0,0,0,0
6053418,Control,1,0,0,0,0
6053509,Control,1,1,1,1,1
6053599,Control,1,1,1,0,0
6053849,Test,1,1,1,1,1
6053952,Test,1,1,0,0,0
6054693,Test,1,1,1,1,1
6055057,Test,1,1,1,1,1
6055104,Control,1,1,1,0,0
6055231,Control,1,1,1,1,1
6055251,Control,1,1,1,1,1
6055384,Test,1,1,1,1,1
6055529,Test,1,1,1,1,1
6055544,Test,1,1,1,1,1
6055756,Control,1,1,1,1,1
6055967,Test,1,1,1,1,1
6056366,Test,1,1,1,1,1
6056856,Test,1,1,1,1,1
6056987,Test,1,1,1,1,1
6057000,Test,1,1,1,1,1
6057081,Control,1,1,1,1,1
6057936,Test,1,1,0,0,0
6058024,Control,1,1,1,1,1
6058074,Control,1,1,1,1,1
6058229,Control,1,1,1,1,1
6058303,Control,1,1,1,1,1
6058305,Control,1,1,1,1,0
6058524,Test,1,1,1,1,1
6058534,Test,1,1,1,1,1
6058559,Control,1,1,1,1,1
6058720,Test,1,1,1,1,1
6059000,Control,1,1,1,1,1
6059059,Test,1,1,1,1,1
6059305,Test,1,1,1,1,1
6059517,Test,1,1,1,0,0
6059573,Control,1,1,1,1,1
6059910,Control,1,0,0,0,0
6059924,Control,1,0,0,0,0
6060172,Test,1,1,1,1,1
6060618,Control,1,1,1,1,1
6060991,Control,1,1,1,1,1
6061224,Control,1,1,1,1,1
6061376,Control,1,1,1,1,1
6061403,Test,1,1,1,1,0
6061526,Test,1,1,1,1,1
6061814,Control,1,1,1,1,1
6061926,Control,1,1,1,1,1
6061984,Test,1,1,1,1,1
6062375,Control,1,1,1,1,1
6062424,Test,1,1,1,1,1
6062578,Test,1,1,0,0,0
6062754,Control,1,1,0,0,0
6063117,Test,1,1,1,1,1
6063396,Control,1,1,1,1,1
6063520,Control,1,1,0,0,0
6063554,Control,1,1,1,1,1
6063632,Test,1,1,1,1,0
6063870,Control,1,1,1,1,1
6063905,Control,1,1,1,1,1
6064043,Test,1,1,0,0,0
6064547,Test,1,1,1,1,1
6064573,Control,1,1,1,1,1
6064610,Control,1,1,1,1,1
6064626,Test,1,1,1,1,1
6064721,Control,1,1,1,1,1
6064907,Test,1,1,1,1,1
6065730,Control,1,1,1,1,1
6066023,Test,1,1,0,0,0
6066109,Test,1,1,1,1,0
6066143,Test,1,1,1,1,1
6066332,Control,1,0,0,0,0
6066338,Test,1,1,1,1,1
6066538,Test,1,1,0,0,0
6066941,Test,1,1,1,1,1
6067117,Test,1,1,1,1,1
6067170,Control,1,1,1,1,1
6067591,Control,1,1,1,1,1
6067837,Test,1,1,1,1,0
6068052,Control,1,1,1,1,0
6068180,Control,1,1,1,1,1
6068217,Control,1,1,1,1,0
6068316,Test,1,1,1,1,1
6068799,Control,1,0,0,0,0
6069204,Test,1,0,0,0,0
6069272,Control,1,1,1,1,1
6069376,Test,1,1,1,1,1
6069603,Control,1,1,1,1,1
6069792,Test,0,1,1,1,0
6069933,Test,1,0,0,0,0
6070216,Test,1,1,1,1,1
6070431,Control,1,1,1,1,1
6070645,Test,1,1,1,1,0
6071019,Control,1,1,1,1,1
6071038,Control,1,1,1,1,1
6071177,Control,1,1,1,1,1
6071499,Test,1,1,1,1,1
6071571,Control,1,1,1,1,1
6071692,Control,1,0,0,0,0
6071724,Control,1,1,1,1,0
6071985,Control,1,1,1,1,1
6072001,Control,1,1,1,1,0
6072009,Test,1,1,1,1,1
6072217,Control,1,1,1,1,1
6072522,Control,1,1,1,1,1
6072542,Control,1,1,1,1,1
6072788,Test,1,1,1,1,1
6072994,Test,1,1,1,1,1
6073444,Control,1,1,1,1,1
6073907,Control,1,1,1,1,1
6073932,Test,1,1,0,0,0
6074067,Test,1,1,1,1,1
6074871,Control,1,1,1,1,1
6074917,Control,1,1,1,0,0
6075049,Control,1,1,1,1,1
6075100,Test,1,1,1,1,1
6075274,Test,1,1,1,1,1
6075629,Test,1,1,1,1,1
6075960,Control,1,1,1,1,1
6076090,Control,1,1,1,1,1
6076607,Test,1,1,1,1,1
6076660,Test,1,1,1,1,1
6076816,Control,1,1,1,1,1
6076878,Control,1,0,0,0,0
6076887,Test,1,1,1,1,1
6076924,Control,1,1,1,1,1
6077114,Test,1,1,1,0,0
6077122,Test,1,1,1,1,1
6077287,Control,1,1,1,1,1
6077485,Test,1,0,0,0,0
6078015,Test,1,1,1,1,1
6078415,Control,1,1,1,1,0
6078664,Test,1,1,1,1,1
6078772,Control,1,1,1,1,1
6079256,Test,1,1,1,1,1
6079441,Test,1,1,1,1,1
6079839,Test,1,1,1,1,0
6080253,Test,1,1,0,0,0
6080815,Test,1,1,1,1,0
6081543,Control,1,1,1,1,1
6081679,Test,1,1,1,1,1
6081769,Test,1,1,0,0,0
6081831,Control,1,0,0,0,0
6082639,Control,1,1,0,0,0
6082949,Control,1,1,1,1,1
6082967,Test,1,1,1,1,0
6084029,Test,1,1,1,1,0
6084390,Control,1,0,0,0,0
6084563,Test,1,1,0,0,0
6084682,Control,1,1,1,1,1
6084871,Test,1,1,1,1,1
6084875,Control,1,0,0,0,0
6085193,Test,1,1,1,1,1
6085447,Control,1,1,1,1,1
6085553,Control,1,1,1,1,1
6085745,Control,1,1,1,1,0
6085835,Test,1,1,1,0,0
6085850,Control,1,1,1,1,1
6086740,Test,1,1,1,1,1
6086964,Control,1,1,1,1,1
6087292,Test,1,1,0,0,0
6087384,Test,1,1,1,1,1
6087610,Test,1,1,1,1,1
6087632,Test,1,0,0,0,0
6088001,Test,1,1,1,1,0
6088025,Test,1,1,1,1,1
6088345,Control,1,1,0,1,0
6088563,Test,1,1,0,0,0
6088700,Test,1,1,1,0,0
6089219,Test,1,1,1,1,1
6089566,Control,1,1,1,1,1
6089595,Test,1,1,1,1,1
6089880,Test,1,1,1,0,0
6090076,Test,1,1,1,1,1
6090109,Test,1,1,0,0,0
6090203,Test,1,1,1,1,1
6090253,Control,1,1,1,0,0
6090404,Control,1,1,1,1,1
6090460,Control,1,1,1,1,1
6090669,Test,1,1,1,0,0
6090963,Test,1,1,1,1,1
6091101,Test,1,1,1,1,1
6091298,Test,1,1,1,1,1
6091442,Test,1,0,0,0,0
6091610,Control,1,1,1,1,1
6091933,Test,1,0,0,0,0
6092194,Control,1,1,1,1,1
6092269,Control,1,1,1,1,1
6092302,Test,1,1,1,1,1
6092467,Test,1,1,1,1,1
6092556,Control,1,0,0,0,0
6092861,Control,1,1,1,1,1
6093224,Test,1,1,1,1,0
6093544,Control,1,1,0,0,0
6093589,Control,1,1,1,1,1
6093592,Test,1,1,1,1,1
6093698,Control,1,1,1,1,1
6093785,Test,1,1,1,1,1
6093812,Control,1,0,0,0,0
6094235,Test,1,1,1,1,1
6094308,Test,1,1,1,1,0
6094341,Test,1,1,1,1,1
6094349,Test,1,0,0,0,0
6094468,Test,1,1,1,1,1
6094600,Test,1,1,1,1,1
6094813,Test,1,1,1,0,0
6095210,Control,1,0,0,0,0
6095222,Test,1,1,1,1,1
6095271,Control,1,1,0,0,0
6095280,Test,1,0,0,0,0
6095303,Test,1,0,0,0,0
6096204,Control,1,1,0,0,0
6096252,Control,1,1,1,1,1
6096847,Control,1,1,1,1,1
6096961,Test,1,1,1,1,1
6097269,Control,1,1,1,1,1
6097361,Control,1,1,1,1,1
6097544,Test,1,1,1,1,1
6097580,Test,1,1,1,1,1
6097581,Control,1,1,1,1,1
6097938,Control,1,1,1,1,1
6098439,Control,1,1,1,1,1
6098583,Control,1,1,1,1,1
6098651,Control,1,1,1,1,1
6098661,Test,1,1,1,1,1
6098739,Control,1,1,1,1,1
6098751,Control,1,1,1,1,1
6098949,Test,1,1,1,1,0
6099011,Control,1,0,0,0,0
6099173,Test,1,1,1,1,1
6099297,Control,1,0,0,0,0
6099434,Test,1,1,1,1,0
6099606,Control,1,1,1,1,0
6099672,Control,1,1,1,1,1
6099815,Control,1,1,1,1,1
6099993,Test,1,1,1,1,1
6100224,Test,1,1,1,1,1
6100621,Control,1,1,1,1,1
6100632,Control,1,0,0,0,0
6101171,Control,1,1,1,1,1
6101608,Test,1,0,0,0,0
6101609,Control,1,0,0,0,0
6101638,Control,1,1,1,1,1
6101775,Test,1,0,0,0,0
6101948,Test,1,1,1,1,0
6102190,Test,1,1,1,1,1
6102201,Control,1,1,0,0,0
6102903,Test,1,1,1,1,1
6103015,Control,1,1,1,1,1
6103024,Test,1,1,1,1,1
6103153,Control,1,1,1,1,1
6103330,Control,1,1,1,1,1
6103484,Control,1,1,1,1,1
6103724,Control,1,1,1,1,1
6103967,Control,1,1,1,1,1
6104189,Test,1,1,1,1,1
6104531,Test,1,1,1,1,1
6104853,Control,1,1,1,1,0
6104856,Control,1,1,1,1,1
6104930,Control,1,1,1,1,1
6104987,Test,1,1,1,1,1
6105304,Control,1,1,1,1,1
6105618,Control,1,1,1,1,1
6105623,Test,1,1,1,1,1
6105767,Test,1,1,1,1,0
6106057,Control,1,1,1,1,1
6106095,Control,1,1,1,1,1
6106183,Test,1,1,1,1,1
6106221,Test,1,1,1,1,1
6106468,Control,1,1,1,1,1
6106562,Test,1,1,1,1,1
